profile_id_dummy,education_institute,degree_list
22,Duke University - The Fuqua School of Business,"['Masters in Management Studies', '2022']"
22,Vellore Institute of Technology,"['Bachelor of Technology, Electronics and Communication Engineering', 'Jun 2015 - Apr 2019']"
22,Narsee Monjee Educational Trust's - Jamnabai Narsee School,"['ISC, Science']"
