profile_id_dummy,education_institute,degree_list
50,Shaheed Sukhdev College Of Business Studies,"['Bachelor of Business Studies, Finance, General', '2009 - 2012']"
50,G.D.Goenka Public School,"['Finance', '2001 - 2009']"
