profile_id_dummy,education_institute,degree_list
119,Cornell University,"['Executive Leadership and Decision Making', '2015 - 2015']"
119,University of North Texas,"['Master of Science (M.S.), Electrical Engineering']"
119,Osmania University,"['BE, Electrical']"
