profile_id_dummy,education_institute,degree_list
65,Faculty of Management Studies - University of Delhi,"['MBA, Strategy, Marketing and Finance', '2002 - 2004']"
65,Osmania University,"['BE, Mechanical Engineering', '1998 - 2002']"
