profile_id_dummy,company,positions,durations
86,McKinsey & Company,"['Associate Partner', 'Engagement Manager']","['May 2021 - Present · 1 yr 7 mos', 'Los Angeles Metropolitan Area', 'Oct 2018 - May 2021 · 2 yrs 8 mos', 'Los Angeles, California']"
86,Niagara Bottling,"['Head of Digital Manufacturing', 'Head of Lean Six Sigma', 'Corporate Manufacturing Solutions Manager']","['Jan 2017 - Oct 2018 · 1 yr 10 mos', 'Ontario, California', 'Jan 2013 - Jul 2017 · 4 yrs 7 mos', 'Jan 2013 - Jan 2017 · 4 yrs 1 mo', 'Ontario, CA']"
86,University of California,"['Teaching Assistant', 'Software Quality Assurance Personnel']","['May 2007 - Sep 2007 · 5 mos', 'Jan 2007 - May 2007 · 5 mos']"
