profile_id_dummy,company,positions,durations
75,McKinsey & Company,"['Expert Associate Partner', 'Associate Partner']","['Jan 2019 - Present · 3 yrs 11 mos', 'New York, United States', 'Jan 2011 - Present · 11 yrs 11 mos', 'Greater New York City Area']"
75,Mphasis,"['Head, Relationship and Delivery, North America, Life Sciences']",['Mar 2009 - Jan 2011 · 1 yr 11 mos']
75,Satyam,['Associate Vice President'],['May 2007 - Mar 2009 · 1 yr 11 mos']
75,Wipro Technologies,['Client Partner - Pharmaceutical'],['Mar 2005 - May 2007 · 2 yrs 3 mos']
75,Infosys Technologies Ltd,"['Business Development Manager - Pharma, Life Sciences and Healthcare']",['Sep 2002 - Mar 2005 · 2 yrs 7 mos']
