profile_id_dummy,education_institute,degree_list
15,Purdue University Krannert School of Management,"['Master of Science - MS, Business Analytics and Information Management', 'Jun 2022 - May 2023']"
15,Indian Institute of Foreign Trade,"['Master of Business Administration - MBA, International Business', 'Jun 2019 - May 2021']"
15,Fr. Conceicao Rodrigues Institute of Technology,"['Bachelor of Engineering - BE, Electronics and Communications Engineering', '2013 - 2017']"
