profile_id_dummy,education_institute,degree_list
49,Northwestern University - Kellogg School of Management,"['Master of Business Administration (MBA)', '2015 - 2017']"
49,SVKM's Narsee Monjee Institute of Management Studies (NMIMS),"['MBA-tech, Finance/Marketing', '2006 - 2011']"
49,Maharani Gayatri Devi Girls School,['1994 - 2006']
