profile_id_dummy,education_institute,degree_list
73,Massachusetts Institute of Technology,"['Master of Science (M.S.), Aerospace, Aeronautical and Astronautical Engineering', '2007 - 2009']"
73,Quantic School of Business and Technology,"['Executive MBA', '2018 - 2019']"
73,Massachusetts Institute of Technology,"['Bachelor of Science (BS), Aerospace, Aeronautical and Astronautical Engineering', '2003 - 2007']"
