profile_id_dummy,education_institute,degree_list
76,Indian Institute of Management Bangalore,"['PhD, Quantitative Methods and Information Systems', '2003 - 2008']"
76,Nanyang Technological University Singapore,"['Exchange Research Fellow, School of Communication & Information', '2006 - 2006']"
76,"Birla Institute of Technology, Mesra","['MCA, Computer Applications', '2000 - 2003']"
