profile_id_dummy,education_institute,degree_list
25,University of Florida,"['Doctor of Philosophy - PhD, Mechanical and Aerospace Engg', '2002 - 2005']"
25,University of Florida,"['M.S, Aerospace Engg', '1999 - 2002']"
25,"Indian Institute of Technology, Madras","['Btech, Aerospace Engg', '1995 - 1999']"
