profile_id_dummy,education_institute,degree_list
81,Rice University,"[""Master's degree, statistics"", '2017 - 2019']"
81,Shanghai University of International Business and Economics,"['Bachelor of Science - BS, Applied Statistics', '2013 - 2017']"
