profile_id_dummy,education_institute,degree_list
66,University of Miami,"['Doctor of Philosophy (Ph.D.), Geophysics', '2001 - 2008']"
66,Muhlenberg College,"['Bachelor of Science (B.S.), Physics and Mathematics', '1995 - 1999']"
