profile_id_dummy,education_institute,degree_list
10,Indian Statistical Institute,"['Master of Science - MS, Applied Statistics and Data Analysis', '2007 - 2009']"
10,St. Xavier's College,"['B.Sc, Statistics', '2004 - 2007']"
