profile_id_dummy,education_institute,degree_list
8,International Institute of Information Technology Bangalore,"['Executive PG Program in Machine Learning & Artificial Intelligence, ML and AI', 'Oct 2020 - Nov 2021']"
8,Sri Venkateswara University,"['Doctor of Philosophy - PhD, Statistics', '2001 - 2005']"
8,Sri Venkateswara University,"['Master of Science( M.Sc.,) , Statistics', '1998 - 2000']"
