profile_id_dummy,education_institute,degree_list
35,Penn State University,"['Graduate Certificate, Supply Chain Management', '2014 - 2015']"
35,Mississippi State University,"['PhD, Industrial and Systems Engineering (Operations Research)', '2009 - 2013']"
35,Bangladesh University of Engineering and Technology,"['M.Sc. Engineering, Industrial and Production Engineering', '2006 - 2008']"
