profile_id_dummy,education_institute,degree_list
79,University of Washington,"['Doctor of Philosophy (Ph.D.), Finance, General', '2010 - 2015']"
79,University of Washington - Michael G. Foster School of Business,"['Master of Science (M.Sc.), Finance, General', '2011 - 2014']"
79,University of Washington,"['MBA, Finance, General', '2009 - 2010']"
