profile_id_dummy,education_institute,degree_list
90,fast.ai,"['Deep Learning', '2017 - 2018']"
90,National Institute of Technology Warangal,"[""Bachelor's Degree, Electrical and Electronics Engineering"", '2008 - 2012']"
