profile_id_dummy,company,positions,durations
84,"DaVinci AI, LLC","['Principal Data Scientist', 'Data Scientist', 'Researcher']","['Oct 2019 - Present · 3 yrs 2 mos', 'Chicago, Illinois, United States', 'Dec 2015 - Oct 2019 · 3 yrs 11 mos', 'Chicago, Illinois, United States', 'Jun 2015 - Nov 2015 · 6 mos', 'Tyler, Texas, United States']"
