profile_id_dummy,education_institute,degree_list
20,Georgia Institute of Technology,"['Master of Science - MS, Computer Science', '2023']"
20,UC Irvine,"['Bachelor of Science - BS, Civil Engineering', '2013']"
20,Peking University,"['University of California Education Abroad Program', '2011']"
