profile_id_dummy,education_institute,degree_list
36,Georgia Institute of Technology,"['Master of Science - MS, Analytics', 'Jan 2021 - Dec 2022']"
36,National Institute of Technology Warangal,"['Bachelor of Technology, Electrical & Electronics Engineering']"
36,CDAC,"['Diploma in Advanced Computing, Programming Languages (C, C++, Java, D2K, Networking, Unix and Operating System)']"
