profile_id_dummy,education_institute,degree_list
32,University of Minnesota,"['Ph.D., Mechanical Engineering']"
32,Arizona State University,"['MS, Mechanical Engineering']"
32,Beihang University,"['Bachelor of Engineering (BE), Aerospace engineering & International Business']"
