profile_id_dummy,education_institute,degree_list
38,Technical University of Munich,"['Master of Science (MS), Communications Engineering', '2011 - 2013']"
38,National Institute of Technology Raipur,"['Bachelor’s Degree, Electronics and Telecommunication', '2006 - 2010']"
