profile_id_dummy,education_institute,degree_list
85,Nova Southeastern University,"['Doctor of Philosophy (PhD), Natural Language Processing']"
85,Indira Gandhi National Open University,"['MBA, Operations Research']"
85,Manonmaniam Sundaranar University,"['Master of Computer Applications - MCA, Computational and Applied Mathematics']"
