profile_id_dummy,education_institute,degree_list
102,University of Florida,"['Ph.D., Chemical Engineering', '2002 - 2007']"
102,"Indian Institute of Technology, Kanpur","['B. Tech., Chemical Engineering', '1998 - 2002']"
102,Bal Bharati Public School,"['12th Grade, Science', '1990 - 1997']"
