profile_id_dummy,education_institute,degree_list
30,Missouri University of Science and Technology,"['Masters Degree, Computer Science', '2014 - 2015']"
30,Osmania University,"['Bachelor of Engineering (B.E.), Computer Science', '2010 - 2014']"
30,Narayana Junior College,"['Mathematics Physics Chemistry', '2008 - 2010']"
