profile_id_dummy,education_institute,degree_list
26,Malaviya National Institute of Technology Jaipur,"['B.Tech, Chemical Engineering', '2006 - 2010']"
26,National Chemical Laboratory Pune,"['Master of Technology (M.Tech.), Chemical Engineering: Modeling and Simulation', '2011 - 2013']"
