profile_id_dummy,education_institute,degree_list
21,University of Reading,"['PhD., Atmosphere, Oceans and Climate, Tropical Cyclones and Climate Change', '2010 - 2014']"
21,University of Southampton,"['MOcean, Oceanography', '2006 - 2010']"
