profile_id_dummy,education_institute,degree_list
64,Stanford University,"['Doctor of Philosophy (PhD), Theoretical Neuroscience', '2011 - 2016']"
64,Stanford University,"['Master of Science (MS), Neuromorphic Engineering', '2009 - 2011']"
64,"University of California, Berkeley","['BA, Physics, Neurobiology and minor in EECS', '2005 - 2009']"
