profile_id_dummy,education_institute,degree_list
107,University of Wisconsin-La Crosse,"['Master’s Degree, Data Science', '2016 - 2021']"
107,Capella University,"['Master’s Degree, Information Technology - Enterprise Software Architecture', '2009 - 2015']"
107,The George Washington University,"['Graduate Certificate, Project Management', '2004 - 2006']"
