profile_id_dummy,education_institute,degree_list
75,MIT Sloan School of Management,"['MBA, Finance, Strategy', 'Aug 2001 - Jun 2003']"
75,Massachusetts Institute of Technology,"['Master of Business Administration (M.B.A.)', '2001 - 2003']"
75,"University of California, Los Angeles","['MS, Electrical Engineering', 'Sep 1994 - Sep 1996']"
