profile_id_dummy,education_institute,degree_list
34,North Carolina State University - Institute for Advanced Analytics,"['Master of Science in Analytics (MSA), Advanced Analytics', '2013 - 2014']"
34,North Carolina State University,"['MBA, Operations & Services Innovation', '2008 - 2010']"
34,Duke University,"['MS, Statistics', '1996 - 1997']"
