profile_id_dummy,education_institute,degree_list
56,University of Southern California,"['Doctor of Philosophy (PhD), Bioinformatics and Computational Biology', '2007 - 2013']"
56,University of Southern California,"[""Master's degree, Statistics"", '2010 - 2011']"
56,University of Science and Technology of China,"[""Bachelor's degree"", '2003 - 2007']"
