profile_id_dummy,education_institute,degree_list
89,"Indian Institute of Management, Indore","['Master of Business Administration (M.B.A.), Marketing', '2013 - 2014']"
89,Texas McCombs School of Business,"['Advanced Business Analytics', '2014 - 2014']"
89,"IIEST, Shibpur","['Bachelor of Engineering (B.E.), Mining and Mineral Engineering', '2004 - 2007']"
