profile_id_dummy,education_institute,degree_list
28,University of Missouri-Columbia,"['MA, Statistics', '2007 - 2010']"
28,University of Missouri-Columbia,"['PhD, Physics', '2004 - 2010']"
28,Southeast University,"['MS, Physics', '2001 - 2004']"
