profile_id_dummy,education_institute,degree_list
14,Binghamton University,"['Doctor of Philosophy - PhD, Industrial and Systems Engineering']"
14,Iran University of Science and Technology,"[""Master's degree, Industrial Engineering""]"
14,Azad University (IAU),"[""Bachelor's degree, Industrial Engineering""]"
