profile_id_dummy,education_institute,degree_list
11,University of Waterloo,"['MMath, Computer Science', '2009 - 2011']"
11,National Institute of Technology Karnataka,"['B tech, Computer Science', '2005 - 2009']"
11,National Institute of Technology Karnataka Surathkal,"['B. Tech, Computer Science', '2005 - 2009']"
