profile_id_dummy,education_institute,degree_list
70,University of Illinois Urbana-Champaign,"['Master in Computer Science, Data Science', '2018 - 2020']"
70,Amity University,"['Bachelor of Technology (B.Tech.), Computer Science', '2008 - 2012']"
