profile_id_dummy,education_institute,degree_list
46,Indian Institute of Science (IISc),"['Master of Engineering (M.Eng.), Computer Science', '2014 - 2016']"
46,"University Institute Of Engineering and Technology, MDU Rohtak","['Bachelor of Technology (B.Tech.), Computer Science', '2007 - 2011']"
46,OS DAV Public School Kaithal,"['Higher Scondary', '2005 - 2007']"
