profile_id_dummy,education_institute,degree_list
4,Harvard Business School Online,"['The Credential of Readiness, Business Analytics, Economics for Managers and Financial Accounting', 'Mar 2022 - Aug 2022']"
4,W. P. Carey School of Business – Arizona State University,"['Master of Science (MS), Business Analytics', '2014 - 2015']"
4,"National Institute of Technology, Tiruchirappalli","['Bachelor of Technology (B.Tech.), Instrumentation and Control Engineering', '2006 - 2010']"
