profile_id_dummy,education_institute,degree_list
7,Cornell University,"['Bachelor of Science (B.S.), Electrical and Computer Engineering', '2004 - 2008']"
7,Cornell University,"['Master of Engineering (M.Eng.), Electrical and Computer Engineering', '2009 - 2010']"
7,Vanderbilt University,"['Doctor of Philosophy (Ph.D.), Electrical Engineering', '2010 - 2014']"
