profile_id_dummy,education_institute,degree_list
74,Rensselaer Polytechnic Institute - The Lally School of Management,"[""Master's degree, Business Analytics"", '2017 - 2018']"
74,"Indian Institute of Technology, Bombay","['B.Tech, Chemical Engineering']"
