profile_id_dummy,education_institute,degree_list
27,MIT Professional Education,"['Leadership & Innovation', '2020 - 2020']"
27,University of North Carolina at Charlotte,"['Doctor of Philosophy - PhD, Computing and Information Systems', '2018 - 2022']"
27,University of North Carolina at Charlotte,"[""Master's degree, Data Science and Business Analytics"", '2016 - 2017']"
