profile_id_dummy,education_institute,degree_list
94,Pontifícia Universidade Católica do Rio de Janeiro,"['Master of Science, Business Administration', '2004 - 2006']"
94,Ibmec,"['Master of Business Administration (MBA), Banking, Corporate, Finance, and Securities Law', '1998 - 2000']"
94,Pontifícia Universidade Católica do Rio de Janeiro,"['Graduate, Business Administration and Management, General', '1994 - 1997']"
