profile_id_dummy,education_institute,degree_list
33,University of Cincinnati Carl H. Lindner College of Business,"['MS, Business Analytics', '2018 - 2019']"
33,Udacity,"['Computer Vision Nanodegree', '2018 - 2018']"
33,"T A Pai Management Institute, Manipal","['MBA', '2013 - 2015']"
