profile_id_dummy,education_institute,degree_list
92,The University of Texas at Dallas,"['Master of Science - MS, Management Information Systems, General', '2019 - 2021']"
92,Anna University,"[""Bachelor's degree, Electrical and Electronics Engineering"", '2013 - 2017']"
92,"DAV Group of Schools (TNAES), Chennai","['Primary to Higher Secondary, Science (Biology)', '2003 - 2013']"
